"rowid","kepid","koi_disposition","koi_period","koi_time0bk","koi_impact","koi_duration","koi_depth","koi_prad","koi_teq","koi_insol","koi_model_snr","koi_tce_plnt_num","koi_tce_delivname","koi_steff","koi_slogg","koi_srad","ra","dec","koi_kepmag","predict","p0","p1"
3738,6428794,"CANDIDATE",169.135056,201.8055,0.754,8.931000000000001,640.7,2.21,273,1.31,24.5,1,"q1_q17_dr25_tce",5171,4.545,0.801,286.60889000000003,41.889339,14.566,"0",0.6537946094800897,0.3462053905199102
3740,4673628,"CANDIDATE",3.951383138,132.06462,1.217,1.0582,405.70000000000005,23.51,1083,324.78000000000003,23.900000000000002,1,"q1_q17_dr25_tce",5570,4.458,0.899,296.40375,39.722649,14.368,"0",0.8230891857679291,0.1769108142320709
3742,3852872,"CANDIDATE",80.769893,188.5556,0.158,4.2,128.5,1.87,475,12.07,6.7,1,"q1_q17_dr25_tce",4965,3.9610000000000003,1.708,292.13876000000005,38.941539999999996,13.026,"1",0.1197727853983015,0.8802272146016985
3751,9086154,"CANDIDATE",225.26213,224.9887,0.34900000000000003,14.459000000000001,389.20000000000005,2.36,329,2.77,24.6,1,"q1_q17_dr25_tce",5799,4.276,1.191,290.83389,45.435649999999995,13.841000000000001,"0",0.731225132604739,0.26877486739526096
3754,11970988,"CANDIDATE",2.31482311,133.04856999999998,0.067,2.1270000000000002,58.6,0.6900000000000001,1237,554.4,14.200000000000001,1,"q1_q17_dr25_tce",5240,4.428,0.923,295.52948000000004,50.370399,13.506,"1",0.28131445600512406,0.7186855439948759
3760,6792908,"CANDIDATE",10.778312999999999,136.61419999999998,0.5910000000000001,5.256,90.7,1.25,1067,306.18,12.5,1,"q1_q17_dr25_tce",6726,4.2620000000000005,1.258,295.96259000000003,42.200255999999996,13.264000000000001,"1",0.575704354563995,0.424295645436005
3762,8087812,"CANDIDATE",27.210680699999998,132.3793,0.9730000000000001,10.515,99.4,1.73,725,65.27,16.900000000000002,1,"q1_q17_dr25_tce",5973,4.171,1.305,288.07648,43.958487999999996,13.694,"1",0.46085794222844256,0.5391420577715574
3764,10534155,"CANDIDATE",4.32710895,133.40886,1.1580000000000001,1.387,108.9,26.6,1397,900.23,12.9,1,"q1_q17_dr25_tce",5776,4.018,1.455,291.50122000000005,47.74773,13.404,"1",0.61809179963815,0.38190820036185
3765,5308537,"CANDIDATE",14.2651545,143.22024,0.35300000000000004,3.601,66.3,1.06,853,125.45,13.9,1,"q1_q17_dr25_tce",5825,4.237,1.291,299.53479000000004,40.477779,12.515,"1",0.3643169743075251,0.6356830256924749
3766,6350882,"CANDIDATE",5.04404366,136.00785,0.08,1.6820000000000002,236.5,1.47,1078,318.92,11.600000000000001,1,"q1_q17_dr25_tce",6039,4.493,0.9510000000000001,287.04236000000003,41.752209,15.744,"1",0.25115428503428217,0.7488457149657178
3769,3450040,"CANDIDATE",1.166960319,131.64332,0.033,1.6823000000000001,97.80000000000001,0.88,1596,1534.29,17.900000000000002,1,"q1_q17_dr25_tce",5632,4.537,0.904,293.05408,38.54179,14.391,"0",0.7287475533132288,0.2712524466867711
3772,9456281,"CANDIDATE",0.701944362,132.00161,0.07,0.641,210.8,0.8,1227,535.78,17.1,1,"q1_q17_dr25_tce",4236,4.698,0.539,287.80502,46.00116,15.397,"1",0.30487466380828265,0.6951253361917173
3773,5129453,"CANDIDATE",3.05772668,133.06691999999998,0.007,1.8190000000000002,311.0,1.23,878,141.1,13.700000000000001,1,"q1_q17_dr25_tce",4483,4.57,0.731,298.98502,40.203708999999996,15.745000000000001,"1",0.3531076512970709,0.6468923487029291
3774,7918478,"CANDIDATE",9.9092109,133.09199999999998,0.755,2.552,942.0,2.35,693,54.54,6.4,1,"q1_q17_dr25_tce",5396,4.632,0.7020000000000001,299.66617,43.619468999999995,15.96,"1",0.5916586937878232,0.40834130621217685
3781,9509343,"CANDIDATE",6.39269778,135.6101,0.011000000000000001,2.138,174.3,1.21,890,148.31,11.3,1,"q1_q17_dr25_tce",5248,4.416,0.9430000000000001,282.76062,46.177841,14.93,"1",0.0663794418937309,0.9336205581062691
3785,7673841,"CANDIDATE",7.87845756,138.58643999999998,0.562,3.9120000000000004,44.1,0.78,989,226.11,10.5,3,"q1_q17_dr25_tce",5767,4.287,1.135,288.66077,43.36808,13.455,"1",0.11275205695250368,0.8872479430474963
3796,11968463,"CANDIDATE",27.9040511,154.9434,0.8540000000000001,5.346,300.2,2.19,677,49.53,12.8,4,"q1_q17_dr25_tce",6325,4.409,1.112,294.33847000000003,50.33654,15.212,"1",0.0986836214710326,0.9013163785289674
3803,5436161,"CANDIDATE",0.644322147,131.954907,1.3275000000000001,0.893,1076.6000000000001,24.39,1592,1516.94,79.60000000000001,,,5136,4.648,0.612,287.75916,40.657039999999995,14.999,"0",0.9329118845884619,0.0670881154115381
3805,4571844,"CANDIDATE",17.8075656,146.88323,0.47400000000000003,1.643,1511.0,3.92,742,71.56,11.8,1,"q1_q17_dr25_tce",6194,4.45,0.981,294.42126,39.628471,15.574,"1",0.3977758509515861,0.6022241490484139
3808,2859893,"CANDIDATE",333.03842000000003,220.9235,0.2184,5.948,1260.0,3.19,247,0.89,7.0,,,5743,4.534,0.903,293.01489000000004,38.012402,15.954,"0",0.9192319125399138,0.08076808746008626
3809,6026737,"CANDIDATE",3.75030469,134.80628,0.77,3.246,35.5,0.87,1374,842.07,10.3,2,"q1_q17_dr25_tce",5866,4.191,1.339,285.87579000000005,41.332432,13.313,"1",0.41912023190054604,0.580879768099454
3810,7582691,"CANDIDATE",0.25981965900000004,131.85061,0.9720000000000001,0.6513,231.5,1.22,1559,1410.9,24.1,1,"q1_q17_dr25_tce",3939,4.736,0.526,281.11646,43.28244,15.174,"0",0.8027198575362255,0.19728014246377443
3812,9836563,"CANDIDATE",4.72693131,135.2927,0.065,4.0360000000000005,26.200000000000003,0.61,1203,495.58,11.5,1,"q1_q17_dr25_tce",5950,4.323,1.196,294.12488,46.672889999999995,12.788,"1",0.3077757825096862,0.6922242174903138
3813,1724719,"CANDIDATE",10.098963399999999,132.33509999999998,0.529,6.428,57.0,1.03,1016,251.36,8.9,2,"q1_q17_dr25_tce",6174,4.244,1.318,292.20471000000003,37.221218,13.96,"1",0.4213610804020256,0.5786389195979744
3817,6187341,"CANDIDATE",0.49229166100000005,132.393012,0.9570000000000001,0.894,1107.6000000000001,3.42,1788,2415.37,62.0,1,"q1_q17_dr25_tce",4971,4.566,0.718,285.25616,41.595589,15.986,"0",0.9121011439054418,0.08789885609455812
3822,11081504,"CANDIDATE",13.12297275,136.08882,0.885,2.234,43.7,1.29,1030,266.05,12.9,1,"q1_q17_dr25_tce",6134,4.065,1.665,290.45831000000004,48.661369,11.265,"1",0.27647702726756307,0.7235229727324369
3827,12016267,"CANDIDATE",22.7909233,134.4333,0.871,9.565000000000001,53.6,1.3800000000000001,862,130.75,19.400000000000002,1,"q1_q17_dr25_tce",6311,4.116,1.6420000000000001,293.50702,50.450119,11.638,"1",0.4443992147376923,0.5556007852623077
3830,3550372,"CANDIDATE",0.6811806330000001,131.63459,0.31,0.8844000000000001,156.4,2.97,2782,14116.16,16.6,1,"q1_q17_dr25_tce",4939,3.6350000000000002,2.3770000000000002,292.90771,38.68309,15.069,"0",0.9685146381565978,0.031485361843402275
3835,8240790,"CANDIDATE",369.13236,235.5195,0.0824,10.34,215.9,2.14,328,2.73,11.9,,,6282,4.151,1.449,294.45038000000005,44.166779,13.665000000000001,"0",0.8885910470074722,0.11140895299252787
3841,4548011,"CANDIDATE",9.08745206,139.99222,0.341,3.786,35.1,0.73,980,217.95000000000002,11.700000000000001,2,"q1_q17_dr25_tce",5888,4.275,1.227,287.37125000000003,39.603569,12.4,"1",0.14677002176800025,0.8532299782319998
3848,7191646,"CANDIDATE",106.957467,224.98739999999998,0.7050000000000001,7.006,539.6,2.4,394,5.7,11.700000000000001,1,"q1_q17_dr25_tce",6075,4.486,0.969,289.08313000000004,42.704139999999995,15.716000000000001,"1",0.493981637827262,0.506018362172738
3849,1575873,"CANDIDATE",0.629001455,131.55661999999998,0.365,1.2630000000000001,14.700000000000001,0.81,3375,30567.670000000002,9.4,1,"q1_q17_dr25_tce",6739,3.948,2.059,291.92636000000005,37.101292,11.283,"0",0.996323533891059,0.003676466108941052
3851,7801070,"CANDIDATE",75.8781344,194.67762,0.7050000000000001,1.383,1054.0,3.39,417,7.18,11.9,1,"q1_q17_dr25_tce",5579,4.413,0.972,282.16364000000004,43.510132,15.183,"1",0.1441489417369478,0.8558510582630522
3853,4172805,"CANDIDATE",147.66172899999998,243.95262,0.002,6.207000000000001,1087.8,1.59,176,0.23,13.200000000000001,1,"q1_q17_dr25_tce",3788,4.774,0.49,295.11722000000003,39.27409,15.645,"1",0.4691126897636497,0.5308873102363503
3854,5126182,"CANDIDATE",13.00291716,132.02306,0.7010000000000001,3.0580000000000003,225.3,1.28,710,60.11,14.0,1,"q1_q17_dr25_tce",5796,4.575,0.8,298.2934,40.239632,14.634,"1",0.5629063015276424,0.4370936984723576
3865,7661893,"CANDIDATE",2.49385348,133.15177,0.331,1.4140000000000001,46.900000000000006,0.59,1251,579.64,12.3,1,"q1_q17_dr25_tce",5615,4.477,0.85,282.63617000000005,43.366099999999996,13.030000000000001,"1",0.25821452828662106,0.7417854717133789
3867,9776794,"CANDIDATE",18.22211768,553.06646,0.9730000000000001,2.044,2318.0,7.45,620,34.99,15.200000000000001,1,"q1_q17_dr25_tce",5162,4.4110000000000005,0.9580000000000001,294.36514,46.501759,16.084,"1",0.27008061127997673,0.7299193887200233
3869,7673192,"CANDIDATE",16.5340022,135.409,0.525,4.063000000000001,89.2,1.17,819,106.21000000000001,9.3,5,"q1_q17_dr25_tce",6052,4.285,1.202,288.37024,43.35461,13.268,"1",0.02450560823406167,0.9754943917659383
3875,11124436,"CANDIDATE",13.9482197,132.7505,0.197,7.686,119.4,2.5300000000000002,1063,301.8,14.5,1,"q1_q17_dr25_tce",5529,3.8080000000000003,2.346,284.35312000000005,48.740210999999995,14.305,"1",0.13193795520724882,0.8680620447927512
3876,5780855,"CANDIDATE",5.6757799900000006,134.91027,0.91,3.5540000000000003,51.2,1.22,1357,802.11,11.200000000000001,1,"q1_q17_dr25_tce",6681,4.233,1.438,288.56729,41.090129999999995,13.802,"0",0.7274687092146654,0.27253129078533456
3878,9491832,"CANDIDATE",49.564693,170.69729999999998,0.685,8.540000000000001,113.5,1.6300000000000001,588,28.19,15.0,1,"q1_q17_dr25_tce",5907,4.212,1.442,300.56241,46.037819,12.83,"1",0.4987194440902968,0.5012805559097032
3883,2852941,"CANDIDATE",2.89494709,132.62547,0.191,3.254,45.800000000000004,1.16,1919,3204.25,14.3,1,"q1_q17_dr25_tce",7087,4.1370000000000005,1.684,291.54343,38.048759,13.458,"0",0.8398263383147024,0.16017366168529756
3890,4773392,"CANDIDATE",170.995748,163.95737,0.8390000000000001,3.8800000000000003,477.1,4.9,463,10.86,15.5,1,"q1_q17_dr25_tce",6127,3.991,1.983,298.03305,39.883179,13.985,"0",0.763013699773473,0.23698630022652703
3892,5471489,"CANDIDATE",39.2820405,139.92239999999998,1.241,3.3440000000000003,157.5,58.67,823,108.22,6.9,3,"q1_q17_dr24_tce",6143,3.81,2.136,297.66504000000003,40.681992,13.046000000000001,"0",0.9600530697263654,0.03994693027363457
3894,9936080,"CANDIDATE",19.5650801,136.28555,0.025,4.242,61.7,0.97,791,92.77,13.8,1,"q1_q17_dr25_tce",6180,4.2940000000000005,1.235,283.72427000000005,46.879112,12.674,"1",0.05702371692754604,0.942976283072454
3904,6290935,"CANDIDATE",5.53312006,132.16479999999999,0.299,3.486,53.1,1.05,1303,680.77,13.4,1,"q1_q17_dr25_tce",6170,4.15,1.425,293.68127000000004,41.611968999999995,13.591000000000001,"1",0.478571427694522,0.521428572305478
3912,9349757,"CANDIDATE",17.7189786,138.8021,0.05,4.102,176.8,1.44,713,61.01,9.700000000000001,2,"q1_q17_dr25_tce",5566,4.329,1.099,294.69406000000004,45.866839999999996,15.246,"1",0.08259097481958644,0.9174090251804136
3913,9702006,"CANDIDATE",6.2456463300000005,137.16241,0.5940000000000001,2.459,212.0,1.06,731,67.62,11.9,1,"q1_q17_dr25_tce",4858,4.622,0.707,287.96814,46.470611999999996,15.485000000000001,"1",0.230397950166094,0.769602049833906
3917,6103377,"CANDIDATE",7.03965141,137.41891999999999,0.778,3.141,268.7,2.72,1171,445.49,9.8,2,"q1_q17_dr25_tce",5902,4.128,1.5130000000000001,283.94244000000003,41.471599999999995,14.935,"1",0.28158171694218537,0.7184182830578146
3918,3660581,"CANDIDATE",4.72519164,131.9997,0.6,3.7510000000000003,98.80000000000001,3.98,2250,6060.79,10.0,2,"q1_q17_dr25_tce",6655,3.49,3.831,295.1442,38.799831,12.358,"0",0.9362466438984735,0.06375335610152659
3920,10794974,"CANDIDATE",66.6434565,170.08058,0.9850000000000001,2.3850000000000002,277.3,2.99,476,12.17,14.8,1,"q1_q17_dr25_tce",5751,4.339,1.164,290.9227,48.180327999999996,13.224,"1",0.2606410760247755,0.7393589239752245
3925,3558849,"CANDIDATE",160.850075,144.5039,0.769,9.427,428.1,3.41,413,6.87,16.1,2,"q1_q17_dr25_tce",5999,4.168,1.5070000000000001,294.94983,38.60519,14.218,"0",0.6982693856449138,0.30173061435508614
3928,6587002,"CANDIDATE",122.0804953,155.02532,0.9570000000000001,4.054,799.9000000000001,2.92,297,1.83,23.3,3,"q1_q17_dr25_tce",5132,4.571,0.77,284.96851000000004,42.079201,14.157,"1",0.1989740310585849,0.8010259689414151
3929,5175024,"CANDIDATE",6.2614227,133.2299,0.069,4.779,51.400000000000006,0.81,1146,407.58,10.600000000000001,2,"q1_q17_dr25_tce",6384,4.361,1.121,288.09564,40.365970999999995,13.973,"1",0.2035292606741469,0.7964707393258531
3930,9100953,"CANDIDATE",14.751006799999999,141.16219999999998,0.75,2.25,381.1,1.7,629,36.94,9.5,3,"q1_q17_dr25_tce",5295,4.548,0.8,295.90503,45.405429999999996,15.85,"1",0.15363411692493179,0.8463658830750682
3931,10991114,"CANDIDATE",3.70386741,132.69595999999999,0.033,1.4100000000000001,125.7,0.86,1012,247.20000000000002,13.100000000000001,1,"q1_q17_dr25_tce",5496,4.5920000000000005,0.776,298.18341000000004,48.44381,14.108,"1",0.2779914418005468,0.7220085581994532
3934,4945764,"CANDIDATE",19.8751355,148.3935,0.919,8.041,109.0,2.49,1061,299.47,15.200000000000001,1,"q1_q17_dr25_tce",6918,4.021,2.004,297.16089000000005,40.042857999999995,13.543000000000001,"0",0.8033676975830704,0.19663230241692967
3937,11718389,"CANDIDATE",5.94373492,135.25897,0.197,1.8470000000000002,301.0,1.1400000000000001,674,48.82,13.200000000000001,1,"q1_q17_dr25_tce",4391,4.598,0.682,294.62097,49.894149999999996,15.583,"1",0.13308923589112687,0.8669107641088731
3940,10604592,"CANDIDATE",2.18660188,131.94832,0.8280000000000001,1.5850000000000002,122.30000000000001,0.98,1099,345.07,14.200000000000001,1,"q1_q17_dr25_tce",4904,4.535,0.772,293.71136,47.887539,14.793000000000001,"1",0.5588992637199227,0.4411007362800773
3941,9834731,"CANDIDATE",7.2929891,135.63639999999998,0.022000000000000002,4.053,72.5,0.73,904,158.19,7.1000000000000005,,,5959,4.549,0.856,293.43079,46.692088999999996,14.829,"1",0.2050085532111292,0.7949914467888708
3945,9514372,"CANDIDATE",145.786556,215.0441,0.133,4.891,378.0,1.82,331,2.84,13.9,1,"q1_q17_dr25_tce",5578,4.44,0.9500000000000001,285.66006000000004,46.143471,14.41,"1",0.15656645902843902,0.843433540971561
3947,7103919,"CANDIDATE",10.7769944,140.2902,0.069,2.616,185.60000000000002,1.1500000000000001,752,75.83,11.3,1,"q1_q17_dr25_tce",5455,4.457,0.852,287.08749,42.668670999999996,14.587,"1",0.09941468042989343,0.9005853195701066
3948,3762750,"CANDIDATE",2.5093343999999997,133.1123,0.019,1.8330000000000002,184.3,1.47,1483,1143.04,8.4,1,"q1_q17_dr25_tce",6278,4.425,1.081,295.37204,38.897739,15.588000000000001,"0",0.6815785864535702,0.31842141354642983
3955,9886361,"CANDIDATE",24.560710699999998,146.7938,0.374,8.679,55.2,1.1300000000000001,787,90.55,14.9,4,"q1_q17_dr25_tce",6170,4.192,1.499,289.92145000000005,46.74456,12.805,"1",0.046307821047407605,0.9536921789525924
3963,12737015,"CANDIDATE",24.6683831,136.63299999999998,0.751,8.556000000000001,109.2,1.76,788,91.32000000000001,15.3,1,"q1_q17_dr25_tce",6059,4.151,1.554,290.48007,51.965011999999994,13.572000000000001,"1",0.29009266056840866,0.7099073394315913
3971,9286088,"CANDIDATE",14.8162925,138.37609999999998,0.8570000000000001,4.973,108.2,1.57,912,163.33,12.5,1,"q1_q17_dr25_tce",6356,4.2700000000000005,1.325,293.93832000000003,45.719021,12.583,"1",0.48122902717759186,0.5187709728224081
3973,6937529,"CANDIDATE",3.9816708800000002,134.9767,0.2076,3.609,44.7,0.79,1356,798.79,10.3,,,6484,4.377,1.173,288.16397,42.481079,14.144,"1",0.43288812484842976,0.5671118751515702
3976,3645438,"CANDIDATE",7.2981419999999995,137.85674,0.41100000000000003,3.024,370.5,1.6,786,90.04,13.600000000000001,2,"q1_q17_dr25_tce",5119,4.508,0.834,291.39938,38.787749999999996,15.825000000000001,"1",0.22785424101142238,0.7721457589885776
3977,8480582,"CANDIDATE",18.5010898,149.17569,0.7190000000000001,3.1790000000000003,421.1,1.62,555,22.400000000000002,14.700000000000001,1,"q1_q17_dr25_tce",5242,4.613,0.734,284.9725,44.567550999999995,15.789,"1",0.20590068477340395,0.794099315226596
3978,5197233,"CANDIDATE",7.016016,133.9561,0.89,3.8000000000000003,169.0,1.72,1138,396.43,6.300000000000001,1,"q1_q17_dr25_tce",6642,4.39,1.1360000000000001,294.63516000000004,40.322128,14.404,"0",0.7706953137240371,0.22930468627596295
3980,7119481,"CANDIDATE",42.068554,165.0211,0.022000000000000002,5.723,186.3,1.32,541,20.28,9.8,2,"q1_q17_dr25_tce",6122,4.487,0.964,292.31601,42.626250999999996,14.718,"1",0.10356615126353474,0.8964338487364653
3981,6938264,"CANDIDATE",1.121634781,132.31311,0.40900000000000003,1.155,71.5,0.6,1225,529.9,14.8,1,"q1_q17_dr25_tce",4518,4.589,0.72,288.44305,42.456759999999996,13.958,"1",0.45419999023829094,0.5458000097617091
3985,8741470,"CANDIDATE",6.23968392,133.72124,0.679,0.668,155.9,1.55,1060,299.03000000000003,9.0,1,"q1_q17_dr25_tce",5751,4.303,1.143,286.35339000000005,44.961182,13.795,"1",0.25892431652513936,0.7410756834748606
3987,10525049,"CANDIDATE",15.5714121,136.58529,0.312,2.294,173.5,0.72,399,5.98,13.0,1,"q1_q17_dr25_tce",3872,4.714,0.557,287.36404000000005,47.78521,13.977,"1",0.06527494446132842,0.9347250555386716
3988,9896018,"CANDIDATE",3.59645081,132.77209,0.781,2.661,149.6,1.6600000000000001,1327,732.82,16.2,2,"q1_q17_dr25_tce",5887,4.292,1.235,293.98871,46.718021,15.147,"1",0.5345705676062529,0.4654294323937472
3989,5095082,"CANDIDATE",20.6579443,145.63479999999998,0.188,8.798,98.2,1.27,728,66.27,14.100000000000001,1,"q1_q17_dr25_tce",5468,4.171,1.306,290.49988,40.287689,14.216000000000001,"1",0.21696508909802936,0.7830349109019706
3996,2997459,"CANDIDATE",16.3368863,132.20816,0.066,3.597,225.9,1.27,642,40.22,12.100000000000001,1,"q1_q17_dr25_tce",5410,4.49,0.859,293.13098,38.159679,15.05,"1",0.20461743808250743,0.7953825619174926
3997,8330207,"CANDIDATE",1.63668262,131.64586,1.22,1.907,921.7,103.99000000000001,2562,10160.300000000001,12.9,1,"q1_q17_dr25_tce",5234,3.436,3.739,300.92484,44.24968,16.494,"0",0.9960643591911612,0.0039356408088388195
3998,5881813,"CANDIDATE",11.615625,131.96842999999998,0.9770000000000001,2.233,191.20000000000002,2.84,905,158.69,8.8,2,"q1_q17_dr25_tce",5332,4.083,1.453,293.52756000000005,41.111439,15.162,"1",0.32673873470101433,0.6732612652989857
4001,6752002,"CANDIDATE",6.08003714,136.88262,0.254,1.308,184.0,1.07,808,100.72,17.7,1,"q1_q17_dr25_tce",4991,4.513,0.804,281.89813000000004,42.285869999999996,13.473,"1",0.09035321377537164,0.9096467862246284
4002,7257966,"CANDIDATE",3.0352061750000003,132.32909999999998,0.9650000000000001,0.6182000000000001,696.9000000000001,3.59,1143,403.53000000000003,19.1,1,"q1_q17_dr25_tce",5505,4.503,0.873,282.33563000000004,42.845439999999996,15.556000000000001,"1",0.505672569010559,0.49432743098944104
4004,9202434,"CANDIDATE",173.25783719999998,194.45839999999998,1.9038000000000002,2.027,687.0,117.29,376,4.73,13.5,1,"q1_q17_dr24_tce",6392,4.399,1.162,283.72552,45.676849,14.201,"0",0.9958316794225197,0.004168320577480314
4007,7901016,"CANDIDATE",41.6757509,169.791,0.256,10.848,142.0,2.1,690,53.72,22.6,1,"q1_q17_dr25_tce",5745,3.9570000000000003,1.7630000000000001,295.1333,43.631432,13.34,"1",0.2695130753832117,0.7304869246167883
4009,7749002,"CANDIDATE",0.6099265020000001,131.80347,0.24000000000000002,1.2529000000000001,133.8,1.12,2141,4990.14,15.3,1,"q1_q17_dr25_tce",5936,4.501,0.965,290.39172,43.440338,15.682,"0",0.912892987052757,0.087107012947243
4012,6359926,"CANDIDATE",49.474696599999994,166.142,0.49100000000000005,10.46,291.0,1.62,498,14.5,17.2,1,"q1_q17_dr25_tce",5952,4.4750000000000005,0.928,290.39505,41.781569999999995,14.955,"1",0.41185961172230323,0.5881403882776968
4014,8324518,"CANDIDATE",1.62888267,132.33899,0.14700000000000002,1.72,130.9,0.92,1327,733.67,12.5,1,"q1_q17_dr25_tce",5398,4.571,0.811,299.27658,44.291981,15.295,"0",0.6520038304010453,0.34799616959895474
4016,3103473,"CANDIDATE",1.920062587,131.72678,0.387,1.437,226.8,1.12,1189,471.84000000000003,12.600000000000001,1,"q1_q17_dr25_tce",5266,4.611,0.741,287.84000000000003,38.255489,15.686,"1",0.5493019431654393,0.45069805683456066
4019,6879171,"CANDIDATE",6.96352699,133.01717,0.09000000000000001,3.192,68.10000000000001,1.4000000000000001,1298,669.78,17.400000000000002,1,"q1_q17_dr25_tce",6040,3.978,1.686,296.10406,42.34259,13.128,"1",0.3423520230014424,0.6576479769985576
4024,5785279,"CANDIDATE",0.9091277360000001,132.40471,0.098,1.431,98.7,0.98,1818,2566.87,13.9,1,"q1_q17_dr25_tce",5486,4.389,0.996,290.01245,41.089988999999996,15.195,"0",0.7324329181075302,0.26756708189246986
4029,9896018,"CANDIDATE",10.30148508,134.88185,0.445,3.903,162.70000000000002,1.6,934,180.14000000000001,12.600000000000001,3,"q1_q17_dr25_tce",5887,4.292,1.235,293.98871,46.718021,15.147,"1",0.12431314679325978,0.8756868532067402
4030,12456063,"CANDIDATE",17.8007815,134.38389999999998,0.928,6.547000000000001,44.5,1.02,816,105.04,14.200000000000001,1,"q1_q17_dr25_tce",6240,4.3260000000000005,1.252,289.01178000000004,51.376019,12.018,"1",0.3145635464418953,0.6854364535581047
